"attraction_id","rating","review","review_date","user"
"1097","5.0","Awesome!. My husband & I brought our teen granddaughters to Whistler and we booked the Sasquatch tour. What an adventure, it was so much fun! Thrilling ride, could have done it more than once! Our guide Freddie was the best, gave us a little history and...","August 20, 2018","livininbigd"
"1097","3.0","Check your own equipment!. I did both the Sasquatch and Eagle tours. Firstly the Sasquatch was excellent. The guide was super helpful and the zip line was a heap of fun.\nI came back later in the day to do the Eagle tour, while harnessing up I was checking...","August 19, 2018","aido_h"
"1097","5.0","Amazingly fun!. We loved this experience and it's definitely worth it to pay a bit more to do the Peak to Peak on the way up. Our guide was awesome - sorry can't remember her name, but she was from New Zealand. She was so kind and...","August 19, 2018","lori_w"
"1097","5.0","AmazingTour. When we first arrived there were no signs where you were supposed to go if you are going to Sasquatch Zipline as their desk is located down the stairs and we stood in line for 15 mins. Once we arrived we were able to check...","August 17, 2018","fatraveller333"
"1097","4.0","Sasquatch. This was good fun, however make sure you do the other zip lines first as a warm up to ensure you are willing to make the leap. While it is fast, you get better value for money out of the other lines and get to...","August 17, 2018","craig_l"
"1097","5.0","UNBELIEVABLY GREAT. Myself & a friend took a leap of faith doing our 1st ever zipline. We did the eagletour as I was a bit cowardly to do the Sasquatch zip.\nThe tour was amazing. Stunning views! Our guides were excellent (Desiree & the girl from Ottowa...","August 15, 2018","658aidand"
"1097","5.0","Amazing. My husband and I are relatively new to zip lining and had only 2 other experiences to compare to. However, now after doing the Sasquatch line nothing will probably ever compare. Guides were great, well informed and made you feel safe.\nWould recommend this to...","August 14, 2018","elizabethc5272"
"1097","5.0","Zipline Junkies!. This is the 5th year we have taken our 13 and 15 year old grandchildren on a ""zipline vacation"". We did the Eagle tour on a Monday and Sasquatch on Wednesday. Best adventure yet! Guides were great and interesting and full of great information about...","August 12, 2018","lesley_s"
"1097","5.0","WOWSERS!. Our family had all ziplined before so we did Sasquatch. 120km per hour for 2km! Man, what a rush! Your eyes run because it is so fast! An experience never to be forgotten. I don't know how they handle this in Winter???","August 11, 2018","lucy_c"
"1097","5.0","So much fun!. I cannot wait to do this again! The zipline was one of the most exhilarating and spectacular activities I've ever done. From the views to the adrenaline rush, this is something you must do!!! Ziptrek is amazing. The guides seemed very well trained and were...","August 9, 2018","aly_c"
"1097","3.0","It was OK. I was quite disappointed in this zipline. I've ridden the Super Fly twice and loved that one for the thrills and also that I could enjoy the surroundings but that's not what Sasquaatch is made for. First of all, it was raining and there's nothing...","August 6, 2018","martyfarmer"
"1097","5.0","Don’t miss it. The Sasquatch zip line is a fantastic experience. Going down on a line with such a high speed (over 100km/h) made our visit to Whistler remarkable. We loved it. Nice side effect: on our drive up in the mountain to get to the departure platform...","August 6, 2018","hooxies"
"1097","5.0","Absolutely incredible!. We read about the Ziptrek Sasquatch Zipline online and instantly knew we wanted to do it so booked about 3 months in advance of our trip but I think you can book when you arrive. We also thought that we would want to do more...","August 5, 2018","robynluke17"
